Date and Time,"Hydro-only, KtCO2e","Estimated, KtCO2e","Coal-only, KtCO2e"
2023-10-26 00:00:00,0.1551438,2.7387798703527664,7.3951877999999995
2023-10-27 00:00:00,0.1553202,2.7454601535582595,7.4035962
2023-10-28 00:00:00,0.1559187,2.7533408439505163,7.4321247
2023-10-29 00:00:00,0.15615600000000002,2.751191409783353,7.443435999999999
2023-10-30 00:00:00,0.15665790000000002,2.7645335936952486,7.4673599
2023-10-31 00:00:00,0.1575609,2.7782832402812336,7.5104029
2023-11-01 00:00:00,0.1583379,2.8005875083676033,7.5474399000000005
2023-11-02 00:00:00,0.15870330000000002,2.8080684107582465,7.5648573
2023-11-03 00:00:00,0.1594698,2.810078839690776,7.601393799999999
2023-11-04 00:00:00,0.1598184,2.817614275685325,7.6180104
2023-11-05 00:00:00,0.1603203,2.8321169176200622,7.6419343
2023-11-06 00:00:00,0.1601649,2.8184938154123578,7.6345269
2023-11-07 00:00:00,0.1599969,2.820680779326201,7.6265189
2023-11-08 00:00:00,0.1594782,2.8169374446108137,7.6017942000000005
2023-11-09 00:00:00,0.1589994,2.7925690599932853,7.5789714
2023-11-10 00:00:00,0.1584345,2.7940354991318967,7.5520445
2023-11-11 00:00:00,0.1579389,2.7735930000536797,7.5284209
2023-11-12 00:00:00,0.1569897,2.7660000911027045,7.483175699999999
2023-11-13 00:00:00,0.1569561,2.760312284550574,7.4815741
2023-11-14 00:00:00,0.15666839999999999,2.753599043604582,7.467860399999999
2023-11-15 00:00:00,0.1568049,2.750264199418862,7.4743669
2023-11-16 00:00:00,0.1564521,2.7507354193768228,7.457550100000001
2023-11-17 00:00:00,0.1565067,2.746380482038569,7.4601527
2023-11-18 00:00:00,0.156933,2.7634774586548763,7.480473
2023-11-19 00:00:00,0.1574076,2.7674756034977177,7.5030956
2023-11-20 00:00:00,0.1571682,2.7629228680462252,7.4916842
2023-11-21 00:00:00,0.1570107,2.7602166164058866,7.4841767
2023-11-22 00:00:00,0.1564185,2.7446395235378924,7.455948500000001
2023-11-23 00:00:00,0.1559985,2.7390987793556376,7.4359285
